canonical,n_atoms,qed,sa,lipinski,composition
CCC12CCC(CCl)(NOC)CC(C3OC(O)CNC(C1)OS3)C2CC1SSN(Cl)C1CCC(C)Cl,36,0.0722457457302337,0.25752505253229657,0,0.6566450418250536
CN1SC1(S)ONOSC(SC(F)CS)C(CC(C(O)CO)C1CSN1)N(O)O,29,0.028950347740785212,0.35715920695685976,0,0.0442936447698258
CCC(CC)CCCCCCCCC(CCCC(C)(C)S)CCNC,25,0.18613688676728937,0.7469397481153087,1,0.15151808760392335
CCCC(O)COC(N)CN(CCNC(O)N(C)C(C)N)C(O)C(CCC)C(NC1CCC(NC)CCC(N(C)C(C)C)CCCC(S)C(C(CC)ON)NSC1C)OC,60,0.02467975116722177,0.3232576983705376,0,0.8926099602232868
CCCC(O)C(C)CN(CCN(C)C(CN(NNSSC)SNOC)C(O)NN(CC)OO)CC(CC)CC,39,0.01802610303018057,0.4702433743260349,0,0.5490646962871986
OC1CCC(O)C(N2CCOC(O)CC(CS)C2)C(Cl)ON1,22,0.3362269799984969,0.5243113815069704,1,0.5611766403039066
CSC1CC(O)C(C(O)O)CC(O)CC(C)C(O)CSCN(OO)CCC2CCCSC(C)C1OCC(C)N(C)C(O)CC(O)CCO2,48,0.11815899323595777,0.2994253484665575,0,0.6376095771306477
CCC1OC2CC(C(O)CSCC3OCNC3O)OCC(CN(N(O)CN)SCCCNN(CC)O2)C1O,38,0.09792924497742563,0.28318066048737045,0,0.5628825262685355
CC1CSSN2OCC(C1)NCC(OCSCl)CCCCCC(OC(O)CO)CCCCCC1(O)C(O)C1OOCC2C,43,0.11766101915936068,0.312128047958949,0,0.6647677055278164
CNC1CC(C)CC2CC(OO)C(O)CCCCN3CNC(C)C(CC(CC(CCCl)C(O)CCC(C)SC3O)S2)N(N)C(CC2CO2)N1C,50,0.06899153557196822,0.5354856725500481,0,0.9617026223448292
CCC1CNNC(NSC)C(N(CNC(CO)CC(C)Cl)NSC)CSC(C(C)C)CC(O)C1F,35,0.07589038841798142,0.3679963426656345,0,0.5996451241298838
C=NC(C(C)C)N1CCN(C)C2CC(O)C3OC=NC(C)(N(O)NCCCl)C2SC(C(C)O)CCCN(O)C3C1,40,0.15500592386684092,0.26287635586710884,0,0.8506112718634095
CCC1=CC(OC)=C(N(O)C=C(OO)SF)C(=C=O)N1C,21,0.3342671392964311,0.5760692680594293,1,0.48473115685435775
CC(CNCC1COC2CCC3C(CCC(F)N(O)C3S1)C1CC(O)CC(O)CCC(S)C(SN1)C2C)C(O)O,40,0.09874642340756262,0.2569354096519607,0,0.8453115885365652
CC1CNC(C)C2OCC(CC(O)Cl)C(CC(C)N(O)O)NC(CCC2C)CC(OF)C1,32,0.28942171565791425,0.3473559353857578,1,0.9507064080603365
CCCCC(SO)C(CSO)N(C)N(N)CCC1CN(OC)C(CCCNN)CCNCCC(N(O)O)NCC(C(Cl)CCOC)C2SC1CCCSC2(C)N(O)CO,59,0.016456240231592027,0.5245069805941548,0,0.7062734952736085
CC1CNSCC(CF)C(NNNSN)CCN1C,19,0.27637255337408223,0.4564482874248175,1,0.08641058942927944
CCCCC(O)NC(F)CCC(F)NCC(CC(F)C(Cl)SNCl)C(O)C1CCC(F)(C(CC)SO)NSC(CCCC(C)O)NC1,47,0.009541174515148989,0.3067591369651424,0,0.629703151932392
CN1CCC2=CC(=NSSC(Cl)=C=CC=C(N(N)F)C=C2)C(C)(C(O)O)C1O,28,0.09699113758166099,0.3519421906086332,1,0.6914825998831915
CC1CC(O)C2NC3SC2CC(NN(O)C(O)NS)SSC(C2CCC(O)CC2C)C(N(C)Cl)C(O)C(CCCCCC1O)C(C)OC3O,49,0.06173985114076237,0.40895184782379435,0,0.7681114425378872
CCCC12CC(N)CC(OO)CN(O)C(S1)C(C(O)NCSC(CCOC(C)O)C(F)OF)CC(C(CCO)CCC1CC(N)C(O)OS1)CCC2O,53,0.0367081463456556,0.4261572863070694,0,0.6885793269866834
CC(N)(OO)C1SC2=CC3C=CC=C(S3)C(O)=C2N1C=CCl,22,0.40476693016020404,0.3835560837313451,1,0.7284990181813543
CCCC(C(O)CC1CCCC(C)CS1)C1C(O)SOC(O)NC(F)SNC(C)SC2CC(CC)(O2)C1S,38,0.09499096535194121,0.24675962167426324,0,0.5975898803041894
CCC1N2CC(C)CC3CN4C(CS3)CC(C)CC(C)N(CCOOC)C(CC1(C)C)C1CC(F)NC(OCCCC(N)C4O2)S1,46,0.16754561388856723,0.37882301250718226,0,0.8717964002144523
COOC1CCCCC(NCC(C)F)(OCN)CCC(CN)CC(C)C(C(C)CC(C)N(C(O)C(CO)CSC)C(C(N)C(C)(O)C(O)O)N(N)CO)OC(C)CCC1,59,0.02983209536294389,0.31621206991424583,0,0.964720393479788
Oc1c2c3c4c(F)n5n(c1=CC(=C(COc1nccs1)C5)C=C4)CC2N=3,26,0.8951303973270421,0.4238655507679466,1,0.8530748507717851
COSNOOOC(CCC(C)CCl)COC1CN(C)C(C)C(CCN(O)O)C(C(O)CC(C)O)CCCCCC(COC(C)O)C1C,48,0.01713601806014823,0.36627199589842196,0,0.7246418646172605
CCN1CCCCCC2CN(OC)CC(SOC2C)C(ONN(C)CN)C(CC(C2CN(CC)C2O)N2CCSC(O)N(CN)CC2SOO)C1O,52,0.05512507558744904,0.23503085153146466,0,0.7312675282314999
CCNCC1SC(C)CNC(CCCCCCC(CCONC(C)O)COC(CC)SC)N1O,34,0.09134589195913238,0.5084295008936749,1,0.9279154001104266
CCC1C(O)CC2CSC(CCC(Cl)CCCC2CC(COO)NC(O)O)C(SSF)C1N(CO)CCCON,40,0.03446224258847908,0.3181691215961048,0,0.7212280266460155
CCC1(O)SC(CSC)SC2CCC(C)C3ON(C(O)O)C(C2)C(N(O)O)C(CC1C(C)C)N3C,35,0.24467737477967877,0.2665397722559958,0,0.7858344940231586
CCC(O)CNC(C)C(SN)SCC(NNC(C)O)N(C)C(O)NCCN(CC(CC)CC)NCC(CC)CC,40,0.03756269173437612,0.4751819855614574,0,0.7230333156901225
CCC(CN1CCCCN(O)C(OC)C(N)C(C)CCN(C)C(F)CC(OC)C(C(F)C(CC(OC)ON)C(CO)CO)CC(C)C(NC(O)CS)C(O)C(NO)C1)SC,60,0.037811143840511666,0.30786262561808503,0,0.9055967585627073
CCC1SCNC(C)C(CC(C)NC(O)S)CSCCC1SON(O)F,26,0.12612520899339413,0.40143427851549934,1,0.40517561891573517
CCC1CCCC(O)CC(O)CCCCC(C)(O)CC2CNC(NC)CCCCC(S)CCC2(C(O)(O)NNC(C)O)C1F,44,0.11661159329391348,0.4144415257487737,0,0.9561234714891506
CCN(CO)CC(O)CCCCCC1NCCC(N(O)CN)C(O)C(SNCNN)CCCN1F,35,0.0304405537754416,0.4499078607122658,0,0.5642637166941389
CCOCNC(C)(O)CCC(C(O)C(C)CCC(C)NCC(CC)CO)C(CC)C1CC(OC)SCCC1O,39,0.0887509435438982,0.4766208719063631,0,0.7745374759994237
CC1CCCCCC(CCl)CNCC(CNN(CO)C(CCC(NCO)NNC(CS)CCC(S)C(F)(Cl)CO)CC(O)Cl)C(F)CS1,48,0.03386481436228602,0.34118382613472076,0,0.6891809909598827
CC1C2CC(CC3(C(O)CC(O)F)NNN3)C(CC(F)C3CC(CCN(C4CNNS4)C3)C1C(O)NN(F)CO)S2,41,0.06564211420923534,0.34643179755552744,0,0.5341283850015811
CCNCCCC(OC1CN(N)C(CCCCCC(CO)SOC)C(C(S)NON)CCCOCC(N)C(S)CCNSSC(S)C1CC(O)SNCC)N(CO)C(N)O,60,0.008128395438897582,0.26679442595489167,0,0.5100085300445221
CCC1CCCOCC(SC)N(C)CC(CC(O)S)N(SCC(C)C(O)O)C(C(F)(S)C(O)ON)CC(C(O)NF)N1CCO,45,0.03597124578851261,0.34492175421743887,0,0.5624129378399748
C=C(C1NC(OC)C2CC(N)C(C)CCCCCCCC12)N(O)F,24,0.5413991152150305,0.5193453441842552,1,0.8483695902865515
C=CC(CC)C(O)N(C)C(CCC(O)CC=O)C1CC(O)C(Cl)C(O)C(C2CC(O)C(C)NCC2CCCC(F)NCC)O1,44,0.03853460911725344,0.4151286643269461,0,0.9000525810133616
CCCC(NCCCC(CC(NN)C(NO)NCC(O)S)N(CC(O)C(C)NC)CN(NO)OO)C(C)C(C)OC,41,0.012920068159684132,0.42520241277469434,0,0.5423894257730838
C=CC1NNC(C2CCCCCC(C)C2)C(NC2CCCCSC(CC)CC(C)CS2)CC(C(F)CC(C)N)NNC(C(F)CO)CC1Cl,49,0.09402703173995983,0.3380499159916388,0,0.624387434341207
CCCOC(Cl)CN1CCCC(O)C(CC)CN(CCO)C(F)C(O)CN1,27,0.34731658955125466,0.5141271200018928,1,0.9354256191140847
COOC(C)(F)C1CSC(CO)C(O)C2CC3CC1CSC(O)CC(C)CC(C(C)O)C(C)CC(S)CC3CC(O)C(C(C)O)OC2S,48,0.10949233771445147,0.23914618400245835,0,0.580550124329879
CCC1CNN(O)C2CC(C)C(OC1)SCC2C1CCN1,21,0.7208249762648306,0.390137620849769,1,0.8984888643863719
CC1=C(C(C)CC2CSCCN2C)SC2=CC(C(OOC=N)C3(O)CO3)=CN(C2)C1,30,0.19092303887058443,0.38214690400465057,1,0.9121608848502066
CCC(CNCN)N(N)C(CCCO)C(OC)C(O)NC(N)SC,24,0.09912606970760945,0.5285432514207195,1,0.45033108546535555
CC(O)NCCC1C2COC(F)CC(NO)CCC(CCCCNC(O)CC(CN(C)C)C(ON)CC1C(C)C1CSC1O)CC2O,47,0.11957863180205301,0.2839311483664372,0,0.9895401786028596
CNCN(NC)C(C)C1CC(Cl)N(C(C)C(CC(C)NC(F)NNC(C)O)OCCC(OC)C(C)O)C(CC(O)C(C)OCl)SC(CO)(C(C)O)CC1C,54,0.02628736394132623,0.27732070528808705,0,0.9111104105664645
CCCCC1C(O)CC2CNCNC(C(NNCCC)C(C)(O)CC(C)F)OC(O)CCNC(SC)CCC(C)CC(C2)C(C)C(C)C(CC)CCC(CC)C1CCC,59,0.0561930512651441,0.27193680959344113,0,0.6152124437665514
CC1=COSN1N=C1C=C2C(CO1)N2C=S,16,0.32286747290827295,0.47713318010626554,1,0.40067189143509246
CCCC1CC(C(CC)(CC(C)C)OC)CC(C)(C(O)(O)SC(C)C)N(S)CC(Cl)CC(OO)CN(C)CN(O)C(N)C(OCC(C)(OC)C(CCC)CC(O)CC)NN1,60,0.020636360158907727,0.30783054274487104,0,0.9685657694422646
CCC1C2CCOC(O)N(CN(C)C(O)CCl)C3CNC(O)NC(S)C(N)(CCCN1N2)SSC(OC)CCC3Cl,41,0.08583863373476179,0.7295799578406305,0,0.5825586192611636
CCCC(CNC(F)CCC(NO)NN(O)C1CCCCC(C)CNSC(C(C)O)CCC1F)CC(O)O,38,0.061522301254860814,0.4067491159776154,0,0.9164763925555787
CCCCC(O)N(CN(O)C1CNC(CSC)C(C2C(O)NC(OCC)C(CC)C2C)CC(C)(O)C(O)CO1)OCC,42,0.10446583610506016,0.3723939629742063,0,0.9111582640456474
CC1CCCN(CC2CC3C(C)C(N(C)Cl)C(F)C(O)C(C)(C(O)C(O)CO2)C3O)NCC1,33,0.36763392311668985,0.3556168684520775,1,0.9552459343698505
COOSC1OC(C2CCCC2O)NC(C(OO)N(CC(C)(Cl)OC)OC)CC1C,30,0.13473135872607256,0.4514895285770947,1,0.4696217536848655
CCC(COSC)CN1CC(O)C(C)C(C(O)S)OCCC(F)N(CC(F)N(CCCC(SC)SOO)C(CO)CCCONN)NNCC(C)C(O)C1NCN,57,0.008400060768146788,0.28230112368494226,0,0.6054675993287082
COC1C(C(O)O)C1N1CCC2(C(Cl)C(CC(CCF)CC(C)(C)C)C(O)CC(C)F)CCOC(O)CCN2CNC(C)(CC2CCC2C)O1,50,0.11640328270026999,0.32247211161659295,1,0.8598046693253487
CCCCC(C)CCCN(N)C1CNNCNC(C(O)O)C(CCC(CSC)SC(C)CC(CF)N(N)O)CSC(F)C1N,44,0.051546810408613336,0.35374963115773134,0,0.654626433232126
CSC(C)CC1CC(N)(S)C(O)CC(COO)SNCSN1CC(O)NO,27,0.08343449908881152,0.37294321781226003,0,0.2567405503582359
CC1CC2SCC3CCC(C)(F)C(OC(CC(O)F)SN(CS3)C1O)C(C(C)(C)NNC(CCF)NCN)OC2C,41,0.11836221285285409,0.40603051417923897,0,0.7228661354499133
CSC1C2CC(C(O)CCC(O)O)C(C)CCCCC(CC(CO)CCCCCN2)ON1NO,34,0.2030657442348962,0.41059321951824734,0,0.9278351312676177
CCCCCC(SCC)C1CNC2CN(C(C)CS)SC(CCCC(O)O)CC(C)CC(C(C)(C)O)N(N1)C2OOC,42,0.03555087136208483,0.31486849663975325,0,0.8819866388308615
CCSC1NCCC(N(O)O)COC(F)C(O)SCCCCC(SC)NC(C)CCC(CC(O)Cl)N2NOC2N1,40,0.15605171943278182,0.35574370132428573,0,0.5941936274919747
CCCNN1CCC(SCC(C)CCNC)C2CC(CC(C)C(CS)OCC(C)CCSNC3NN(C2)SC(O)NC(O)CCCS3)CN(O)C1O,52,0.11489013202926582,0.42382460574972736,0,0.732241680627894
CCOC1CC(C)CCCOC2CCSC(OC)C(C)C(F)C(C2)C(Cl)C(C(F)C(O)CO)N1,34,0.448454412820499,0.34895541404600955,1,0.7639966674210802
CCNCCC(F)(F)CC1C(C)OC(O)C(F)C(C(CNCl)SC)CCCCC2CCNNC1C2O,36,0.17844625759594385,0.3531325452764463,0,0.790355704787687
COOOCC1=C2C=NC(O)=C3CSSCC(C)NC(C3)C(CN(C)C(C(O)O)C1)S2,31,0.14781038728319265,0.3121378017914807,1,0.631854805462609
COOCCC1C(O)CCC(C)CCCOC(C)CNC1C(C)C(O)O,26,0.24054541859371087,0.542297983824275,1,0.6643753655120748
CCCNCCCC1C(CCCCC(CCC)C(C)(O)F)NCNC(NC(CS)NCCN(F)N(N)SCO)CCC(C)(N(O)CO)NC(OCC(C)C)CC(N)N1CO,60,0.009306914513224422,0.307721023658283,0,0.7191274406525592
CC1NCC(O)CCC(C(O)S)CSNOCCOC(CO)C(Cl)CCCC(CC(Cl)N(O)S)N(F)CC(C(C)O)CSC(N(O)NC2CN(O)C2SCl)OCS1,57,0.02868439182862355,0.24905397318598904,0,0.35050920558780624
COC1C(O)CCCCCCNCC(C)C(S)C(O)N1O,21,0.4596921922519782,0.5564880969882889,1,0.8645123901872995
CSNC(S)C(C=CC1OOCC(C)NCC(O)C(C)N(OC(N)F)C1C(O)O)OC(S)C1SCC(C)CCC1C,41,0.04044581915705594,0.31638637196673514,0,0.6560442870842272
C=CC12SC(O)N1SC1C2CCCC2C3CC(O)=C(O)N(N=CCl)N=NOC(F)=C(O)C3N21,33,0.24137176296935203,0.33712350598528773,0,0.46325498008238164
O=CNCC1(O)C(=CO)CC1CC(CNNN=S)CC(F)CCCCC=S,27,0.08543807822872398,0.46985591810305455,1,0.7638681941742691
CNCCSC(C)(O)CC(C)N(CC(N)CC(C)C(O)COCl)CN1CNOOSC2C(NCCOCCC(C)NONO1)N2C,46,0.03430842836783625,0.32296205622977464,0,0.5162523001122206
CCOC1(F)CCN(CC(C2COCCC2F)C(OC(C)C)C(F)CC(CCNC(O)O)CC2CC2)C1,37,0.2443533184410484,0.4857202308795939,1,0.7867109887626907
CNNSCC(Cl)CC(CCC(CC(O)N(C(C)C)C(C)(O)CO)SS)C(N)C(CSC(ON)N(C)S)N(N)C(O)S,42,0.009067851563594572,0.34338735729470116,0,0.26020910646367107
CC(O)NOCCC(CC(C)C(CCS)NO)N(O)NSCC(C)C(CCl)C(F)(F)S,31,0.03188021663990387,0.438734911913571,0,0.43765810387574144
CCC1SCN(C)C(CC(O)C(CNC(C)C)OC)C(OCSC)CCN(C)N1O,30,0.39239324296783695,0.4818111835801676,1,0.8921142436002096
CC1CC(N(C)C(C)O)CC2CSC(CCC(CCCSNCN)CSC(C(C)C)N1)CC1(C(C)O)CC(O)COC1NSC(N)O2,47,0.09317887189165605,0.24448372573608199,0,0.8371980444039014
CCN(C)CCOC1CCC(NO)CCC(Cl)C(CCCl)C(N)N1,24,0.37763788358561606,0.5204674610038832,1,0.7291850512226047
CCOC1(OC)CCC(C)CC(CC)CCC(O)CC(CCCCl)CC(C)(CCC(C)(O)CC(O)OC)CN(O)C(OCCC(C)C(CF)C(F)C(O)(CCl)CC(C)C)N1,60,0.04062957869176318,0.33113878755158477,0,0.7559979343686819
CCC(SC1OC(OCl)(SCC2CC(NO)SN3C(CCC(O)O)OSCC3(C)SC3C(C)OC3CC2C(Cl)OC)S1)C1OCC1O,47,0.0524567810893041,0.2508337082641368,0,0.3527405882078165
CSCCN(O)C(O)CC1CCCC2CN(CS)CCCOC(CC(N(O)O)S2)O1,30,0.19735023134093757,0.37049004630542914,1,0.5780760444827242
CCONSC(O)NC1CCOC(O)CCCCCCCC(CC)CCCC(O)OSNC1,33,0.09838760060609847,0.5002623908175046,0,0.8537326522065584
CCC1SCSNC(O)C(N)NNNC(SC)N(SCCl)C1O,23,0.24331293060998116,0.3708459629516244,0,0.04924385323278748
CC(C)NCCN(CC(F)CCC1CCOC(C)C(CC(C)NC(S)NO)C(N)(Cl)C(O)CCO1)NS,37,0.04549141490133399,0.4164203985306362,0,0.7579424185509657
CC1NC2(C)OC(O)C(F)C3OC4CCC(Cl)CCC(C4NN)C(C)(SN)OC(CC3F)C12O,34,0.132005678206663,0.2512421577832506,0,0.7922647381863503
CN1N=C(C(F)=C(N=C2C=CC=C2O)C2CC2)CS1,19,0.8079209599451916,0.6261355713452037,1,0.7367027946196851
CN1SOOC1=O,7,0.2665113127604469,0.5767136185913417,1,0.001095975971056181
CCC(O)(S)CSC1(N)CCCCC(C)N(O)OC(Cl)C(C)NC(C(C)O)N(C)C(O)C2CC(CO)C(C)N(SCCN)OC(C2)C1O,48,0.06965830714948418,0.24327393028199673,0,0.7932424626426862
CCCC(C(C)O)C1C(N(O)C(C)C(CC)N(C)SCl)C(O)(CO)CC(C)C(CN)CCC(SN)N1O,37,0.12428820353968174,0.37866460940338276,0,0.8775212231161426
CCC(O)C(CCCl)COC1CC(N(C)C(CC(C)C)C(CC(O)NO)C(O)CCC(O)C(C)O)SC(C)NC1C(CC(C)NCCC(C)(Cl)SC)C(Cl)NC,56,0.01976434589181011,0.3477526185737727,0,0.9034175862326598
CCN(CC)C1COC(N)(O)CN(Cl)CC(C(C)N)C(O)CON(NCC(Cl)SC)C1,31,0.16967215649672696,0.41966623607349657,0,0.5539230095955323
CCCCC1CC2NC(CCC(O)COSC1OC)C(C)NC(F)NC(C(C(O)O)C(F)CO)O2,35,0.13499025287300487,0.2967643277263684,0,0.7446160226603558
CSC(C)C(CCCCF)CC(O)C(CCC(Cl)C(O)CF)N(C)CCC(CC(C)O)C(C)C(C)(N)C1CC(O)SCC(C(C)C)C(N)(CCC(F)CF)C1CCCCF,60,0.022182811068193073,0.33912523208497725,0,0.6429674972902202
CCCC(NC)NC1CSC(C(C)O)CN(C)CCC(ON)COC2CCC(C(C)C)C(O)C(CCC(C)(C(F)S)O1)C(C)(CCO)N(F)CCC(C)C(O)N2CCO,59,0.05662348383971202,0.24055196286086714,0,0.9712551641822863
CCCC(CC(CCl)C(CC)NC)NCSCl,17,0.447831690143862,0.595292031073912,1,0.4268659406605576
CCC1CCCCCNN(C(Cl)CCl)C(O)C(C2NNSC2CF)C1,25,0.313592563317063,0.45452318072340364,1,0.5821366953591041
CNC(C)(F)C(O)C1C2CCCC(OC)CC(NC(C(CC3CCC(CN)C3O)SNCC3C(F)CCCCON3F)C(C)(C)C)CN1CC2,50,0.08705522034995324,0.28321857462296635,0,0.8615260025110031
Cc1ooc1C(N(O)O)C(C)(C)C1=C(F)C(F)=C1,18,0.6415594307189547,0.5552815054350267,1,0.49776963727815215
CCC(CCS)NCC(CCC(C)(C)ONC(O)O)OCNC(O)C(C(O)S)N(O)Cl,31,0.04822184579389622,0.4759618101306635,0,0.42781949389712415
CNNCCCNC(C)CN(CC(C)(CSC(S)C(C(C)O)(C(O)C(CC(C)O)C(S)CCC(C)CS)C(F)(CC(C)C)SCCC(C)C(O)O)CC(N)CN)NNOO,60,0.013984403445175193,0.32468214386659855,0,0.8139732246456816
CNCC1(CCCC(C)C)C(O)N1O,14,0.5575031407233849,0.646201474718794,1,0.9690710194016866
CSCC(C)N(C)C1NCCSC(CC2COCNCCCC(CC(N)CN(F)NF)O2)CCONC(C)CC(CN)C1C,44,0.13406087129690278,0.364855675560483,0,0.7301566164664113
C=CC1=CN=C(SC)C(OC(C)=O)N(N)C1(C)C=C,19,0.48551466015910044,0.5487824029848493,1,0.8865739885584402
CC1SC1C(O)C1CC(Cl)=CN=CC2SN(O)C1(O)CCC2O,23,0.4262472085939601,0.3319149603076833,1,0.6441052539959577
CCN1CCC2CCCC(COC(CCOC3CCC(NC)C3)CCC(C(O)C(O)CC(O)C(Cl)CCSC)OCCO2)N(O)C(O)C(C)C(CO)C1O,54,0.11199817778910182,0.31011095626949536,0,0.8054320542266235
CCCC(CC)C(O)C(NCN1C(C)C(SC(CO)CCCl)NC(CC(O)O)SOC(C(CCC(N)SO)SC)C1NOC)NOC,47,0.027914256533532793,0.3045364802357905,0,0.6455638366824417
COCCC1COC(O)N(C(C)C)CC(C)CC(C)OCC(N)CC(C(O)COC(C)O)C1(C)SCC(CNC(NCC(O)O)OCC(CCO)C(F)CNN)OF,58,0.029699898966713004,0.3064680155439916,0,0.7987298946522202
C=CC(CSC)N(SSC)C1C(=N)C(C)=C1SON(C)C(O)C(F)SC,26,0.10480557197970215,0.43470583458017603,1,0.2737351063434342
CN1CCC2CCC3CC4C3C3C(C(O)F)NC(C)(CSSC(ON)C4(OC(O)SOSN)O2)CC31,36,0.09707190943230573,0.3091703941467695,0,0.5459763338103174
CCC1CSOC(CN2CC2C)(C2OC3CCC(OC)CCCC(C3)CC2NN(O)OC)C1(O)O,35,0.16347437541136514,0.3528563295138616,0,0.8699004410390982
COC12SC3NN(C)C4C(CC(CC5CCOC(C)(Cl)SC(NC1N)O5)NOCCC(C4Cl)C2N)O3,36,0.2763249389433529,0.2911334722626312,0,0.6042357771694533
C=CCN(SO)C1=NC(C(=O)CN(N)Cl)=C2C(=O)CNC(N(O)C=C)C12C,27,0.11051835903348371,0.476291708642323,1,0.43725130358126424
CCC(CC(NNC1(CO)CCC(C)COOCC1C)N(N)CSC)OC,27,0.17512261590424677,0.4428252489000215,1,0.9300518181844549
CCCC1CC(=O)OC(=O)C(O)C(CN(O)SN)C(O)NC1N(C)C(NC)NCC,30,0.0660687352176129,0.4391817130956858,0,0.48987475292064037
COOCC1CCC(C)C2N3CC(N)(O)OCOC3C(C)(O)C=CC=CC(C=O)(SOOCl)C2(O)S1,36,0.11204565293383693,0.3558047997950996,0,0.3749542135624938
CCC1CCCC(O)C(C)CC(O)N(CC(Cl)CCCCCCC(F)C(O)N2NC(C(O)C(C)C)N(O)CC2SC)C1,42,0.11352945497674889,0.42522270243627314,0,0.9591240844758636
CCCC1CCCCC(N)C(CC(CS)CCSN(CN)CCCC(C)N(CC(C)C)NCO)N(C)CNN(NSC(O)(O)OC)CC1SC,50,0.030207226895261584,0.3649807326755757,0,0.7110234052018224
CCCCOC1(C(CC(OCC(O)O)OC(CO)OO)NCCCl)CN(C)CC(C)C(CN)CC(C)NN1C(NCSC(C)N)N(C)C(CO)CCN,53,0.014611134335140965,0.3388067126337868,0,0.7827874584681945
COC1SC(F)C(F)C(CCCN)C1OC(CO)CC(CC(CCF)CCCCON)SC,33,0.1736973200860612,0.4797290704266375,1,0.7264282476698949
CCC1(N(F)CC2CCC2S)NCC(C)N(N)C1C,19,0.4174680313546922,0.4817276525207073,1,0.4612962541075289
CONC1CCCC(CN)C(CC(Cl)CN2CCCNN2)CCO1,24,0.39578783591170164,0.5055774773716034,1,0.7097013441532886
CCN(F)CCCC(CCC(CO)NOC)CNC(O)NC(C)C(NC)NC,28,0.08595666214935829,0.532755530807649,1,0.7079031685884906
CCCCN1CCSCOC(CN(O)CO)C(CO)N(C(C)O)C(NC(O)CO)CC(CCCC(O)O)C1,38,0.08158128888262856,0.4606682355341348,0,0.6906079343687126
CSN(O)C(SC(O)CCCO)C(C(NNC(C(C)CS)C(CC(O)Cl)C(C)C)C(O)NC1C(C)C(O)COC(N)SN1C(CC(O)C(NO)C(O)O)C(C)CO)N(C)C,60,0.012827718201341532,0.28624272845444654,0,0.597006150948768
CCN(F)SC1CCCN(C(C)S)C(CCN(O)OO)C(C(CN(O)C(C)C(CO)OO)C(C)C)NN1,37,0.044247331179791925,0.3696407772754547,0,0.5545276939998385
CCC1CCCCC2NC(O)CCC(OO)CCCC(OCN1)ON(F)CS2,28,0.30231942992991007,0.3912084564578992,1,0.8639734365737675
CCCSC(O)CC1CN(CO)N(CC(C)O)OCCC(O)N1SCCC(N)O,29,0.16275847857910103,0.4350198846389677,0,0.5881537521580245
CCOC(C)(CC)CC(CCN(C)C(CC)C(C)CCl)C(O)(OCC(CC)(CN)C(C)(N)C(N)CCl)C(CC)CN(Cl)CCCl,45,0.04465595712447653,0.42029379203189404,0,0.7123236646584347
CCCCCC(NCC)N(N)C(O)CC(CO)C1CN2CCNNC(SO1)C(CCCCNNC(C)C)SC(O)CCCOCC(C)(Cl)C(NC)NNC2CC(C)(C)C,59,0.019973969398371476,0.23435804622836157,0,0.8033475929881776
CC12C(O)C3(SCl)OOC45CC6CC6(NN(C(Cl)(C4)C1OCl)C2(N)Cl)SC53,27,0.3026121981581508,0.22848687814471547,1,0.24206790461419844
CCCN(CCN)C(O)N(CC(C)OC(O)NCC)C(CCl)(SC)C(CCCC(C)N(O)F)NCNCNC(CC)C(CCCl)C(C)C(C)CF,51,0.01539783069918501,0.38852674376579466,0,0.8234049383077556
CCCCC(SOC(CCCC(O)NCC)CC(CCNCC(CO)NC)NOC(C)N)N(C)NCCC,38,0.030058760596589282,0.5036132771324818,0,0.8583602300392781
CCCCC1CCCN(Cl)CC2OC(O)CC(O)CC3NC4CCCNC(O)N(CS3)N2C(Cl)CCC1O4,38,0.18735368486283946,0.26189977982413226,0,0.8950254075790426
CCC(C)CCOC1OCC(CC)CN(C(C2CCNNC(F)CC(O)C(CN(C)C)O2)C(C)C(N)O)C1CN(C)S,42,0.09542851101027611,0.392833234229267,0,0.968521835103947
CCCC1NNNC(Cl)C(S)C2CCCCC3OC(C)CC(O)(Cl)C2C(C(OC)SNS)N3C1O,35,0.0768756279321677,0.23613893668560404,0,0.6191694374361308
C=C(C)C1NC2NC(C)SOC3CCC(O)NOSCC(C)OC(O)C(C3)C(ONS1)SC(O)N2,35,0.12631992489618135,0.3389189199054137,0,0.3731768738353422
CCC1CCCC(OC)NC(F)C(C)O1,15,0.7222611694636278,0.5729208354549744,1,0.8457812690257447
CC(C(O)S)N(CC1CCC(CSC(C)(SCC(O)=NCN=N)C(C)CS)S1)C(N)C(C)(O)CO,35,0.04196986151852261,0.39917670593569277,0,0.4916497584553119
CCC1CC2(S)CC(C(O)C(O)CN(O)CC(C)(C)N)C(COC(Cl)C(OC)C2N)C(C)C(O)N1,35,0.11954241917115768,0.3022596215917673,0,0.9091048589782932
CCCC(Cl)CC(NO)C(C)N(C)CC(CC)C(CO)C(CCC(C)CC)C(O)O,30,0.12307654913078597,0.5404909236043856,1,0.8099135419875623
CCOC1(O)CC(OC)CC(CC)CCC(F)N(CC)C1,21,0.6262253947404139,0.5689273170280046,1,0.7739505423221751
CCCC1CNN(OO)C(OCC)N(F)C(SSF)CCC(CCCCNC(C)O)N(CCCC(C)CCCCCC(CN)CCO)O1,48,0.01478566392430189,0.40855237434789615,0,0.9311049450706014
